16709	16	1	1017	2.99	2022-07-04 20:21:02.926456+00
16719	19	1	337	2.99	2022-07-14 23:15:39.039544+00
16720	19	2	591	2.99	2022-07-19 09:02:09.539138+00
16741	28	2	388	2.99	2022-07-25 09:10:38.957468+00
16742	28	1	868	2.99	2022-07-17 12:42:52.665365+00
16746	32	2	1067	4.99	2022-07-19 00:15:52.634206+00
16759	44	1	99	4.99	2022-07-02 09:18:59.553238+00
16760	44	1	407	2.99	2022-07-03 23:14:18.259994+00
16765	46	2	432	4.99	2022-07-23 15:04:45.869434+00
16766	46	1	938	2.99	2022-07-01 10:56:13.536618+00
16769	47	1	300	6.99	2022-07-26 01:31:53.562929+00
16782	51	2	119	4.99	2022-07-16 19:19:44.894165+00
16794	54	2	545	3.99	2022-07-10 23:38:02.156874+00
16799	56	1	341	5.99	2022-07-16 14:17:12.06814+00
16833	73	2	1133	4.99	2022-07-21 15:17:37.391996+00
16836	75	2	268	0.99	2022-07-18 03:07:16.479508+00
16845	79	1	859	2.99	2022-07-21 12:21:42.726504+00
16857	85	2	908	4.99	2022-07-21 22:42:35.816439+00
16860	87	1	674	2.99	2022-07-23 06:47:00.109428+00
16871	94	1	127	2.99	2022-07-04 23:27:22.579667+00
16877	101	1	468	9.99	2022-07-14 23:28:19.419217+00
16878	102	1	247	4.99	2022-07-19 12:15:03.198421+00
16880	102	2	562	1.99	2022-07-11 22:41:07.248837+00
16901	109	1	1115	2.99	2022-07-05 17:49:39.603515+00
16903	110	2	538	1.99	2022-07-24 08:44:58.992626+00
16904	111	2	505	2.99	2022-07-20 00:28:40.244622+00
16905	112	1	396	0.99	2022-07-22 06:26:26.695371+00
16907	113	1	510	0.99	2022-07-03 04:22:06.284373+00
16909	114	1	205	4.99	2022-07-16 15:10:22.670961+00
16919	119	2	67	0.99	2022-07-01 11:28:48.887854+00
16923	120	2	532	0.99	2022-07-19 16:01:26.157268+00
16934	126	1	752	4.99	2022-07-03 20:02:40.828179+00
16940	130	1	1	2.99	2022-07-10 19:55:17.257052+00
16942	131	2	55	2.99	2022-07-17 19:29:29.688695+00
16952	135	2	753	3.99	2022-07-03 09:31:51.116459+00
16954	137	1	925	2.99	2022-07-25 15:04:45.081153+00
16968	147	1	362	0.99	2022-07-27 06:44:10.835084+00
16970	148	1	682	4.99	2022-07-27 07:38:02.694609+00
16974	150	1	995	3.99	2022-07-11 13:21:42.365079+00
16981	154	2	978	5.99	2022-07-16 03:58:29.218124+00
16983	156	2	899	6.99	2022-07-05 18:38:58.346664+00
16994	161	2	477	3.99	2022-07-05 03:07:57.321788+00
17014	170	2	504	0.99	2022-07-20 23:02:35.301412+00
17029	179	1	759	6.99	2022-07-07 03:02:55.50253+00
17040	185	2	154	0.99	2022-07-08 10:54:13.529+00
17044	187	1	252	7.99	2022-07-01 08:37:44.46101+00
17070	198	1	932	2.99	2022-07-20 20:48:59.911904+00
17077	209	2	340	9.99	2022-07-17 09:57:23.39697+00
17081	211	1	238	4.99	2022-07-24 09:17:52.278769+00
17082	213	2	385	0.99	2022-07-03 22:26:24.27919+00
17105	227	1	111	4.99	2022-07-21 03:54:04.314089+00
17123	237	1	182	4.99	2022-07-24 13:24:57.807679+00
17131	239	2	1082	5.99	2022-07-15 20:15:44.718549+00
17158	248	1	618	4.99	2022-07-14 01:27:34.514746+00
17159	249	2	316	4.99	2022-07-27 03:07:27.737781+00
17170	251	2	393	2.99	2022-07-11 15:14:17.607592+00
17173	251	2	1155	2.99	2022-07-16 01:09:58.810929+00
17187	257	2	244	2.99	2022-07-07 10:13:59.896158+00
17188	257	2	705	2.99	2022-07-26 06:31:25.427013+00
17189	259	2	722	6.99	2022-07-03 02:04:53.826265+00
17196	261	1	792	0.99	2022-07-08 21:02:15.94315+00
17199	263	1	266	0.99	2022-07-13 07:20:36.521669+00
17200	265	2	74	0.99	2022-07-04 06:53:10.596948+00
17202	266	2	651	2.99	2022-07-17 04:14:46.232517+00
17206	577	2	4591	0.99	2022-07-01 21:08:26.920657+00
17209	268	2	1551	3.99	2022-07-18 02:57:47.971049+00
17219	270	1	1896	6.99	2022-07-11 16:55:58.381596+00
17222	271	2	1852	2.99	2022-07-04 01:55:41.557523+00
17224	272	2	2546	5.99	2022-07-11 08:33:14.143759+00
17225	272	1	3323	5.99	2022-07-11 00:21:25.223361+00
17230	273	1	3202	0.99	2022-07-19 18:12:54.953072+00
17251	279	1	1178	2.99	2022-07-15 19:07:42.630453+00
17259	281	2	1485	5.99	2022-07-08 07:51:10.710881+00
17261	282	1	2016	2.99	2022-07-19 05:35:41.133835+00
17277	286	1	2195	4.99	2022-07-03 04:13:13.258861+00
17285	289	1	2387	6.99	2022-07-03 17:59:08.71497+00
17293	290	1	3013	3.99	2022-07-01 21:55:21.578887+00
17300	292	2	3328	2.99	2022-07-02 17:44:29.874767+00
17310	295	1	1184	5.99	2022-07-23 06:39:05.037545+00
17318	295	2	3394	8.99	2022-07-22 20:19:24.084505+00
17322	297	1	1409	3.99	2022-07-11 20:37:17.443873+00
17328	298	2	2385	3.99	2022-07-04 02:37:08.959504+00
17337	299	1	3288	5.99	2022-07-18 21:16:24.373015+00
17341	301	1	2611	4.99	2022-07-03 16:29:12.424398+00
17344	303	2	1970	4.99	2022-07-21 12:07:15.089896+00
17350	304	1	2039	3.99	2022-07-02 21:50:10.741291+00
17356	306	2	1172	0.99	2022-07-23 10:15:44.995724+00
17357	306	2	2836	6.99	2022-07-15 16:52:37.397596+00
17385	313	1	2617	7.99	2022-07-18 03:16:44.840488+00
17386	313	2	2711	4.99	2022-07-13 21:49:10.200469+00
17388	314	1	1624	2.99	2022-07-15 13:42:30.154875+00
17394	316	2	2491	1.99	2022-07-09 07:54:10.180218+00
17399	317	1	3251	0.99	2022-07-23 14:47:09.726204+00
17414	320	2	2883	7.99	2022-07-12 15:14:10.409455+00
17415	321	2	1750	5.99	2022-07-18 17:41:49.06003+00
17420	322	1	2554	0.99	2022-07-13 12:24:10.824829+00
17430	325	2	2507	4.99	2022-07-11 09:40:53.150771+00
17440	327	2	2304	5.99	2022-07-21 01:59:50.983434+00
17453	329	1	3052	5.99	2022-07-06 14:59:03.934205+00
17465	333	1	2149	6.99	2022-07-11 05:16:53.696056+00
17494	340	2	1205	4.99	2022-07-23 02:38:35.447609+00
17497	340	2	2183	4.99	2022-07-20 03:50:10.350825+00
17498	340	2	2607	5.99	2022-07-06 02:33:51.319297+00
17509	342	2	2190	5.99	2022-07-09 07:38:02.007585+00
17511	342	1	3081	2.99	2022-07-22 15:19:36.428125+00
17514	343	2	1879	0.99	2022-07-02 14:56:50.524+00
17518	343	1	3407	0.99	2022-07-20 17:06:13.628321+00
17525	345	2	2766	4.99	2022-07-02 01:20:07.940394+00
17527	346	2	3372	2.99	2022-07-26 21:29:21.965209+00
17530	347	2	2274	0.99	2022-07-17 16:16:14.642141+00
17538	349	1	1523	0.99	2022-07-01 06:56:03.527161+00
17541	350	2	2011	3.99	2022-07-08 07:02:52.113624+00
17543	350	1	3079	2.99	2022-07-09 13:14:25.422239+00
17557	354	1	2275	4.99	2022-07-13 11:59:49.050072+00
17562	356	1	1410	0.99	2022-07-06 11:14:36.295469+00
17590	362	2	3197	2.99	2022-07-26 13:16:02.89176+00
17597	364	1	1722	2.99	2022-07-21 09:07:07.629198+00
17599	364	2	2606	4.99	2022-07-16 13:34:12.155107+00
17613	368	1	2694	4.99	2022-07-19 15:20:34.472251+00
17620	371	1	1573	6.99	2022-07-03 17:39:58.689312+00
17656	380	2	2998	1.99	2022-07-24 11:31:48.2301+00
17665	382	1	2468	4.99	2022-07-11 21:40:41.959668+00
17668	382	2	3125	4.99	2022-07-15 08:41:03.042709+00
17677	384	1	2378	7.99	2022-07-25 02:50:37.106332+00
17680	384	1	3088	9.99	2022-07-03 10:48:19.682966+00
17681	384	2	3101	4.99	2022-07-19 05:32:50.687429+00
17692	387	1	2068	0.99	2022-07-07 16:13:34.73941+00
17708	390	1	3147	5.99	2022-07-24 10:18:57.453538+00
17713	391	2	3163	2.99	2022-07-18 04:58:25.810803+00
17719	393	2	1915	1.99	2022-07-10 03:04:33.99154+00
17720	393	2	2219	2.99	2022-07-02 11:02:44.628443+00
17722	393	2	3001	2.99	2022-07-12 05:58:07.636802+00
17736	398	1	2087	6.99	2022-07-01 14:18:52.584725+00
17744	402	2	2490	4.99	2022-07-20 08:22:49.223177+00
17749	403	1	2927	4.99	2022-07-07 21:51:51.485664+00
17763	406	2	2150	3.99	2022-07-26 11:19:06.581662+00
17764	406	1	2241	2.99	2022-07-13 06:15:14.29727+00
17788	414	1	2246	4.99	2022-07-05 00:54:45.27423+00
17798	417	1	1921	3.99	2022-07-19 12:16:07.920244+00
17799	418	1	2825	2.99	2022-07-23 04:05:03.933943+00
17804	420	1	2698	0.99	2022-07-12 05:18:14.587567+00
17814	423	2	1827	0.99	2022-07-11 06:38:15.993041+00
17818	424	2	3044	4.99	2022-07-12 00:04:51.591791+00
17820	424	2	3404	0.99	2022-07-17 02:38:16.376057+00
17823	426	1	1842	7.99	2022-07-09 04:29:24.068717+00
17833	428	2	1471	2.99	2022-07-26 09:11:55.881017+00
17835	428	1	2677	2.99	2022-07-13 20:32:37.475745+00
17837	429	2	1781	5.99	2022-07-19 18:49:09.386244+00
17858	434	2	1584	5.99	2022-07-19 21:13:05.416953+00
17863	434	2	3037	2.99	2022-07-16 14:30:58.089456+00
17870	438	1	1431	4.99	2022-07-26 10:05:55.156133+00
17881	439	1	3294	6.99	2022-07-08 04:51:10.903282+00
17884	442	1	1251	5.99	2022-07-03 07:06:29.021072+00
17886	442	2	1576	8.99	2022-07-16 19:30:20.202801+00
17894	444	2	3415	5.99	2022-07-23 13:41:42.251978+00
17902	447	2	1890	2.99	2022-07-03 16:22:05.259679+00
17905	448	1	1313	5.99	2022-07-23 02:31:06.191221+00
17910	449	2	1295	4.99	2022-07-21 16:27:47.661204+00
17917	450	1	2501	4.99	2022-07-20 13:01:49.949509+00
17919	450	1	3155	4.99	2022-07-01 06:36:13.35614+00
17926	451	1	3316	6.99	2022-07-20 04:42:20.449885+00
17932	452	1	2504	0.99	2022-07-20 19:03:10.170487+00
17933	452	2	2661	0.99	2022-07-27 01:52:23.412957+00
17943	454	1	2437	2.99	2022-07-10 14:29:05.406147+00
17944	454	2	2666	9.99	2022-07-18 23:25:28.042867+00
17948	455	1	1802	1.99	2022-07-10 09:32:38.223589+00
17952	456	1	1700	0.99	2022-07-14 00:01:54.613482+00
17953	456	2	2103	5.99	2022-07-06 00:57:25.460074+00
17961	457	1	2172	7.99	2022-07-11 09:53:52.513472+00
17971	459	2	2075	4.99	2022-07-26 18:57:33.068655+00
17972	459	1	2899	0.99	2022-07-14 18:04:28.340718+00
17977	461	2	3127	5.99	2022-07-26 08:05:26.863288+00
17981	462	1	3279	4.99	2022-07-20 06:22:01.35236+00
17993	466	2	2446	8.99	2022-07-06 07:47:47.951303+00
18009	470	2	1256	0.99	2022-07-27 00:57:44.099389+00
18011	470	2	1594	7.99	2022-07-13 07:20:25.542198+00
18016	471	2	3073	4.99	2022-07-25 02:31:21.369088+00
18019	472	1	2538	5.99	2022-07-11 02:57:43.92933+00
18036	477	2	2676	4.99	2022-07-26 19:20:54.191993+00
18049	480	1	1353	0.99	2022-07-04 03:15:09.217014+00
18059	483	1	3380	8.99	2022-07-12 11:06:07.766875+00
18065	485	1	1721	8.99	2022-07-09 16:59:00.791187+00
18074	489	1	2201	0.99	2022-07-01 17:03:28.321834+00
18083	491	2	3031	4.99	2022-07-16 15:16:45.038024+00
18096	495	1	2549	7.99	2022-07-06 19:45:40.597734+00
18100	497	1	2298	5.99	2022-07-26 18:37:02.254397+00
18101	497	1	2406	2.99	2022-07-19 11:31:10.990756+00
18103	498	1	1253	6.99	2022-07-08 01:55:10.055067+00
18107	498	1	3098	0.99	2022-07-20 10:00:49.71529+00
18108	498	2	3360	0.99	2022-07-04 19:42:07.208944+00
18114	500	2	1388	5.99	2022-07-25 08:35:48.97574+00
18121	502	2	2420	0.99	2022-07-13 08:45:54.635929+00
18129	505	2	1886	4.99	2022-07-08 16:35:55.539925+00
18135	506	1	2755	9.99	2022-07-15 21:53:32.719299+00
18138	507	1	2143	4.99	2022-07-10 19:55:50.071195+00
18149	510	2	3352	8.99	2022-07-15 15:51:52.148775+00
18172	515	2	3063	3.99	2022-07-18 14:19:01.987708+00
18184	518	2	1552	5.99	2022-07-01 17:57:52.248816+00
18185	518	2	3311	0.99	2022-07-13 01:37:28.257401+00
18204	524	2	3454	2.99	2022-07-08 07:17:10.374676+00
18206	526	1	1255	4.99	2022-07-13 14:02:45.156004+00
18214	526	1	3339	6.99	2022-07-05 15:50:10.159076+00
18224	530	2	1273	1.99	2022-07-24 02:30:03.913188+00
18228	532	1	1694	4.99	2022-07-09 06:17:13.582217+00
18229	532	2	2821	3.99	2022-07-10 16:22:17.102882+00
18238	534	1	2436	0.99	2022-07-25 05:33:15.676252+00
18258	540	2	1290	4.99	2022-07-26 04:59:13.751232+00
18261	540	1	3340	3.99	2022-07-27 03:19:35.073321+00
18265	542	2	2957	10.99	2022-07-21 16:20:14.986858+00
18274	544	1	2395	2.99	2022-07-01 02:01:47.325274+00
18280	547	2	2022	8.99	2022-07-25 17:12:40.337987+00
18284	549	1	2050	2.99	2022-07-18 04:26:47.898593+00
18288	550	1	3154	2.99	2022-07-05 18:28:14.905399+00
18297	553	2	3103	6.99	2022-07-16 15:00:56.197922+00
18307	556	2	3438	6.99	2022-07-21 01:58:13.926807+00
18308	557	1	1666	0.99	2022-07-26 02:29:16.437641+00
18311	558	2	1967	4.99	2022-07-04 15:49:56.556713+00
18314	558	2	3016	4.99	2022-07-09 03:07:45.145193+00
18316	559	2	2576	4.99	2022-07-20 00:20:44.033894+00
18324	561	2	1620	4.99	2022-07-11 19:49:56.639192+00
18334	562	2	3242	4.99	2022-07-08 20:24:20.076706+00
18348	568	2	2382	4.99	2022-07-06 02:21:32.901345+00
18361	571	1	1254	4.99	2022-07-06 10:55:36.123314+00
18367	572	2	1889	10.99	2022-07-02 23:45:37.566965+00
18374	574	1	1559	0.99	2022-07-09 15:08:52.696948+00
18377	574	1	2632	0.99	2022-07-14 10:08:21.429073+00
18398	580	1	1469	0.99	2022-07-12 09:29:55.31484+00
18399	581	2	1958	3.99	2022-07-13 07:03:28.772639+00
18407	583	2	2663	4.99	2022-07-14 17:29:42.115384+00
18412	584	2	3317	6.99	2022-07-10 12:20:17.421301+00
18413	585	1	1344	0.99	2022-07-17 17:29:36.96246+00
18422	587	1	2329	4.99	2022-07-04 06:36:01.041265+00
18424	588	2	1903	6.99	2022-07-27 01:44:39.468301+00
18430	589	2	2652	8.99	2022-07-07 16:43:09.073283+00
18434	590	2	2352	2.99	2022-07-08 23:29:29.389512+00
18442	592	2	1423	5.99	2022-07-05 18:20:44.174685+00
18456	595	2	1170	2.99	2022-07-15 10:23:47.462918+00
18459	596	1	2767	1.99	2022-07-05 18:50:47.471208+00
18472	203	1	1217	4.99	2022-07-10 15:54:38.678102+00
18473	203	1	1715	2.99	2022-07-12 10:09:16.418803+00
18489	207	2	1945	3.99	2022-07-10 11:00:04.635918+00
18496	1	2	1422	0.99	2022-07-23 09:13:13.975359+00
18498	1	1	1725	4.99	2022-07-23 07:44:21.0171+00
18505	3	2	1911	6.99	2022-07-12 14:06:29.56999+00
18509	4	2	1707	2.99	2022-07-14 11:28:54.939865+00
18518	6	1	1575	3.99	2022-07-15 23:38:21.390109+00
18523	7	1	2250	2.99	2022-07-18 06:01:59.525084+00
18527	8	2	1305	2.99	2022-07-11 03:14:43.435596+00
18536	10	1	2865	0.99	2022-07-11 20:24:53.679315+00
18538	11	1	1939	7.99	2022-07-20 08:45:56.282317+00
18540	12	2	1752	5.99	2022-07-08 05:00:48.194722+00
18559	17	1	2684	8.99	2022-07-12 10:27:21.573805+00
18574	21	1	2393	2.99	2022-07-03 18:02:15.922256+00
18582	23	1	3461	2.99	2022-07-10 03:58:14.970741+00
18600	26	1	2745	4.99	2022-07-07 21:19:05.575341+00
18605	27	2	2512	2.99	2022-07-19 06:35:27.364834+00
18608	27	2	3420	3.99	2022-07-18 20:21:09.528741+00
18612	28	2	2604	0.99	2022-07-13 07:35:03.639608+00
18628	31	2	2341	6.99	2022-07-24 03:04:12.343883+00
18630	31	2	2438	0.99	2022-07-03 14:13:22.63237+00
18632	31	2	2648	4.99	2022-07-15 23:30:07.580086+00
18636	32	2	1887	6.99	2022-07-13 09:00:55.939456+00
18638	32	2	2624	5.99	2022-07-15 12:21:13.801031+00
18642	34	1	1900	4.99	2022-07-25 16:16:57.261772+00
18647	35	1	2229	4.99	2022-07-02 09:52:02.920563+00
18662	39	2	2135	0.99	2022-07-19 14:36:58.337856+00
18663	39	2	2439	4.99	2022-07-11 02:38:26.27033+00
18671	41	2	3246	7.99	2022-07-18 11:52:41.971715+00
18691	46	2	2975	4.99	2022-07-26 04:55:12.518608+00
18695	47	2	3320	5.99	2022-07-24 16:58:33.546674+00
18696	48	2	1689	9.99	2022-07-05 15:42:58.173617+00
18708	51	1	1477	0.99	2022-07-05 11:04:40.94757+00
18711	52	1	2862	2.99	2022-07-01 20:12:42.413154+00
18745	62	1	1486	0.99	2022-07-10 21:56:41.723141+00
18746	62	1	1587	0.99	2022-07-05 22:01:47.556337+00
18749	62	1	3287	0.99	2022-07-21 20:05:15.153317+00
18758	66	1	2106	4.99	2022-07-20 13:35:15.336168+00
18788	75	2	3062	6.99	2022-07-04 19:24:12.976919+00
18790	76	2	1487	0.99	2022-07-19 23:31:50.804727+00
18798	77	2	2452	8.99	2022-07-20 19:49:53.598825+00
18808	80	1	3367	3.99	2022-07-03 03:56:50.93382+00
18817	83	1	1354	5.99	2022-07-20 01:50:04.227263+00
18822	84	2	1320	4.99	2022-07-14 21:49:29.482285+00
18824	84	1	2012	5.99	2022-07-18 07:10:08.810775+00
18828	85	1	2131	5.99	2022-07-19 16:18:47.843803+00
18854	90	2	2584	6.99	2022-07-21 17:31:33.868278+00
18861	92	1	2521	0.99	2022-07-12 16:09:39.982327+00
18868	94	2	2620	4.99	2022-07-20 04:08:49.453706+00
18873	95	2	3426	0.99	2022-07-26 02:45:50.682455+00
18875	96	2	1413	7.99	2022-07-12 17:12:50.825283+00
18880	96	2	3463	0.99	2022-07-22 01:13:59.040531+00
18885	98	2	1590	5.99	2022-07-13 17:31:40.007894+00
18888	98	2	2601	4.99	2022-07-26 00:47:56.446902+00
18892	100	2	1216	4.99	2022-07-19 11:36:16.787298+00
18894	100	1	1427	2.99	2022-07-20 11:18:41.065185+00
18899	103	1	2118	0.99	2022-07-11 04:00:34.295677+00
18902	104	2	1287	3.99	2022-07-26 20:20:06.48462+00
18907	105	2	1991	3.99	2022-07-21 17:15:21.718713+00
18916	107	2	3120	0.99	2022-07-22 07:50:59.909122+00
18937	112	1	2193	4.99	2022-07-04 19:34:15.519217+00
18953	116	2	1533	0.99	2022-07-16 01:54:49.61077+00
18957	116	1	2861	3.99	2022-07-08 03:13:37.049909+00
18968	120	2	1932	2.99	2022-07-15 09:35:39.031732+00
18977	122	1	2253	0.99	2022-07-10 00:19:30.569962+00
18983	123	2	1775	4.99	2022-07-17 14:41:35.008458+00
18984	123	2	1951	0.99	2022-07-20 15:57:27.259192+00
18987	125	1	1481	2.99	2022-07-24 04:56:36.011952+00
18988	125	1	2355	3.99	2022-07-04 01:13:15.32248+00
18989	125	1	2826	7.99	2022-07-18 18:59:21.915977+00
18998	129	1	2727	3.99	2022-07-03 11:16:20.138524+00
18999	129	2	2768	0.99	2022-07-12 14:55:13.002628+00
19003	130	1	1630	2.99	2022-07-16 17:55:05.086517+00
19015	132	2	2924	4.99	2022-07-15 21:10:49.677493+00
19023	134	2	1881	0.99	2022-07-14 06:21:56.988144+00
19025	135	2	1272	0.99	2022-07-11 22:48:21.946985+00
19026	135	2	1671	1.99	2022-07-21 20:46:59.818857+00
19029	137	1	2469	6.99	2022-07-07 05:28:50.257287+00
19034	138	2	2038	0.99	2022-07-20 02:20:48.778833+00
19044	141	2	1242	7.99	2022-07-03 16:49:41.880449+00
19049	143	2	1898	1.99	2022-07-18 23:16:13.279521+00
19051	143	2	2251	3.99	2022-07-12 00:15:49.263235+00
19054	144	1	1814	5.99	2022-07-11 16:30:52.844946+00
19056	144	1	2756	4.99	2022-07-23 11:10:28.364597+00
19059	144	1	3321	2.99	2022-07-23 02:22:39.995619+00
19078	149	2	1521	2.99	2022-07-21 11:49:37.54607+00
19081	149	2	2194	4.99	2022-07-07 21:47:05.999279+00
19084	149	1	2752	0.99	2022-07-14 08:06:48.38526+00
19087	151	2	2474	2.99	2022-07-02 18:05:57.500888+00
19099	154	1	2985	2.99	2022-07-10 01:06:26.823954+00
19103	155	1	2869	4.99	2022-07-15 11:48:15.348331+00
19130	163	1	2994	6.99	2022-07-25 01:07:36.51299+00
19136	165	2	3195	2.99	2022-07-22 17:30:41.430055+00
19143	167	2	2381	5.99	2022-07-10 09:47:49.027904+00
19144	168	2	1222	4.99	2022-07-06 01:33:35.773083+00
19151	171	2	2199	5.99	2022-07-09 07:54:49.148596+00
19157	172	1	2052	0.99	2022-07-19 07:49:24.852854+00
19158	172	2	3032	1.99	2022-07-25 22:22:41.79115+00
19160	173	2	2435	4.99	2022-07-24 18:35:00.087362+00
19165	174	1	1609	0.99	2022-07-18 15:51:22.564758+00
19168	175	2	1495	0.99	2022-07-02 13:58:21.374713+00
19169	175	2	3266	4.99	2022-07-08 22:44:44.612973+00
19172	176	1	1836	6.99	2022-07-01 00:47:01.611203+00
19176	176	2	2503	1.99	2022-07-12 00:28:52.458444+00
19180	177	2	1621	4.99	2022-07-11 10:15:19.455885+00
19190	178	1	2898	9.99	2022-07-08 09:41:04.539994+00
19203	183	1	1279	0.99	2022-07-09 05:22:21.179271+00
19210	185	1	3314	4.99	2022-07-19 06:47:55.805218+00
19214	186	1	1663	2.99	2022-07-15 15:27:55.637771+00
19218	187	2	1323	6.99	2022-07-01 09:09:20.062433+00
19231	189	2	2905	1.99	2022-07-24 23:33:47.495467+00
19232	189	1	3108	6.99	2022-07-20 04:13:35.740835+00
19236	190	1	2057	4.99	2022-07-27 09:49:40.902317+00
