16300	400	1	95	3.99	2022-03-15 10:43:10.102119+00
16302	400	2	516	1.99	2022-03-25 09:04:59.421013+00
16308	403	1	442	2.99	2022-03-31 13:21:12.491289+00
16315	408	2	3	3.99	2022-03-23 15:44:32.990689+00
16322	412	1	333	4.99	2022-03-30 13:23:44.634606+00
16326	413	1	999	4.99	2022-03-05 18:07:26.381228+00
16330	416	2	253	0.99	2022-03-16 19:31:47.644959+00
16333	417	1	267	4.99	2022-03-25 00:14:15.485007+00
16345	428	2	634	4.99	2022-03-03 09:52:57.56818+00
16351	430	2	30	2.99	2022-03-28 06:26:04.54158+00
16355	432	1	550	5.99	2022-03-09 20:30:27.21703+00
16357	433	2	146	8.99	2022-03-27 19:54:13.785939+00
16363	436	1	256	3.99	2022-03-07 22:49:50.968627+00
16364	436	1	848	5.99	2022-03-12 18:44:23.808196+00
16370	438	1	1138	6.99	2022-03-20 05:04:39.718555+00
16372	439	2	367	0.99	2022-03-23 08:24:12.856654+00
16374	440	2	957	4.99	2022-03-01 05:56:05.029411+00
16383	445	1	960	2.99	2022-03-15 15:48:44.621596+00
16389	448	1	299	4.99	2022-03-14 23:30:48.88045+00
16391	449	2	263	4.99	2022-03-07 06:53:28.793841+00
16395	451	2	77	0.99	2022-03-19 07:14:23.201812+00
16399	452	2	714	2.99	2022-03-15 11:49:19.270698+00
16404	456	2	19	4.99	2022-03-02 05:10:36.724663+00
16412	462	2	156	2.99	2022-03-21 23:22:20.672427+00
16425	469	1	168	0.99	2022-03-21 18:11:54.38465+00
16432	472	2	142	0.99	2022-03-30 15:45:39.678696+00
16439	474	1	816	7.99	2022-03-17 12:36:36.775269+00
16456	484	2	668	2.99	2022-03-04 21:44:58.311783+00
16466	491	1	484	2.99	2022-03-23 17:48:19.862508+00
16469	493	1	543	7.99	2022-03-06 23:29:20.242726+00
16488	502	2	965	0.99	2022-03-09 13:58:07.299304+00
16512	510	1	372	5.99	2022-03-31 08:50:25.503782+00
16517	514	2	536	4.99	2022-03-19 13:31:03.661872+00
16519	515	2	292	6.99	2022-03-12 06:50:57.227317+00
16523	518	1	710	2.99	2022-03-04 02:35:46.052245+00
16530	524	1	982	4.99	2022-03-24 11:52:24.550943+00
16531	525	1	437	5.99	2022-03-25 22:20:53.475055+00
16533	526	2	679	4.99	2022-03-27 17:41:30.037377+00
16549	534	2	940	0.99	2022-03-05 21:40:22.641282+00
16553	535	2	959	4.99	2022-03-10 20:50:25.065196+00
16558	538	2	734	4.99	2022-03-25 13:38:51.076622+00
16570	545	2	715	3.99	2022-03-02 17:32:17.04418+00
16581	549	1	906	3.99	2022-03-15 15:29:22.334119+00
16584	551	2	155	7.99	2022-03-18 06:59:42.516856+00
16590	553	2	789	4.99	2022-03-18 08:33:46.200696+00
16599	561	1	902	4.99	2022-03-03 22:19:45.383887+00
16602	562	1	941	2.99	2022-03-19 11:13:27.531823+00
16607	564	1	985	2.99	2022-03-19 07:30:25.566492+00
16611	566	2	768	4.99	2022-03-18 03:13:47.649357+00
16623	575	1	17	2.99	2022-03-26 15:18:23.589072+00
16625	575	2	454	4.99	2022-03-08 16:33:16.283331+00
16627	575	1	774	4.99	2022-03-16 17:18:07.084719+00
16631	578	2	660	0.99	2022-03-13 22:02:01.08035+00
16634	581	1	1151	4.99	2022-03-12 03:47:20.939045+00
16639	586	1	138	4.99	2022-03-13 10:04:42.898396+00
16642	587	1	361	0.99	2022-03-04 06:53:30.573302+00
16645	589	1	531	0.99	2022-03-31 08:32:41.279555+00
16646	589	1	596	4.99	2022-03-11 15:13:57.87873+00
16647	589	1	737	4.99	2022-03-26 18:15:12.538845+00
16650	593	1	991	8.99	2022-03-28 04:58:49.773912+00
16663	597	2	514	8.99	2022-03-22 20:57:06.933909+00
16679	2	1	320	4.99	2022-03-26 18:23:31.612409+00
16680	3	1	435	1.99	2022-03-24 17:08:01.922921+00
16683	5	1	1085	6.99	2022-03-01 16:22:29.333395+00
16687	6	2	916	0.99	2022-03-15 16:35:19.217106+00
16690	7	2	748	2.99	2022-03-10 02:14:50.349738+00
16691	7	1	975	4.99	2022-03-07 03:26:28.283383+00
16694	9	2	350	4.99	2022-03-11 07:21:44.483403+00
16699	12	1	988	4.99	2022-03-19 10:55:22.214919+00
16708	16	2	887	0.99	2022-03-14 19:14:21.875428+00
16712	17	2	884	4.99	2022-03-29 04:21:04.526189+00
16713	18	1	50	2.99	2022-03-10 15:35:58.34652+00
16717	19	2	110	9.99	2022-03-17 02:35:04.075182+00
16723	20	2	497	6.99	2022-03-06 23:34:23.961792+00
16727	21	1	570	0.99	2022-03-22 04:19:23.989284+00
16734	24	2	1007	6.99	2022-03-09 04:13:57.509572+00
16738	26	1	796	2.99	2022-03-01 01:00:04.263972+00
16740	27	2	787	2.99	2022-03-09 14:46:39.739389+00
16745	32	2	803	4.99	2022-03-13 05:04:24.834305+00
16748	35	2	47	3.99	2022-03-18 22:39:51.513294+00
16751	36	1	716	0.99	2022-03-18 04:37:21.788931+00
16755	42	1	635	5.99	2022-03-15 19:57:42.457122+00
16761	44	2	721	0.99	2022-03-17 13:11:03.704412+00
16762	44	1	904	2.99	2022-03-13 08:00:04.961695+00
16768	47	2	207	4.99	2022-03-25 03:32:55.631524+00
16771	48	1	297	2.99	2022-03-15 09:21:47.726209+00
16775	49	2	846	2.99	2022-03-03 10:27:48.67283+00
16793	54	2	441	4.99	2022-03-08 08:25:53.579576+00
16796	55	1	1027	9.99	2022-03-15 09:31:55.692716+00
16797	55	1	1048	0.99	2022-03-24 08:56:44.637375+00
16800	56	1	496	2.99	2022-03-07 00:27:27.129422+00
16805	58	2	276	7.99	2022-03-02 13:15:08.603561+00
16807	59	2	212	4.99	2022-03-17 17:07:19.24608+00
16813	61	1	1157	0.99	2022-03-29 03:00:59.320158+00
16816	64	1	494	4.99	2022-03-30 07:57:19.386855+00
16832	73	1	70	2.99	2022-03-26 11:47:37.764573+00
16839	77	2	319	2.99	2022-03-04 17:08:09.772381+00
16848	82	2	145	2.99	2022-03-25 15:59:02.491984+00
16859	87	2	451	4.99	2022-03-30 16:00:42.589263+00
16862	89	2	141	2.99	2022-03-12 06:17:16.212801+00
16869	93	2	420	6.99	2022-03-15 02:55:48.369579+00
16873	95	1	490	4.99	2022-03-18 12:19:11.562094+00
16881	103	1	240	7.99	2022-03-10 02:08:52.528103+00
16882	103	1	658	9.99	2022-03-04 23:02:36.133805+00
16884	104	2	808	3.99	2022-03-23 09:18:28.097496+00
16887	105	1	485	2.99	2022-03-25 00:32:44.315968+00
16888	105	1	779	6.99	2022-03-18 05:21:14.766252+00
16892	107	1	1026	5.99	2022-03-21 07:47:35.509762+00
16895	109	1	203	5.99	2022-03-05 21:45:23.860739+00
16897	109	2	622	3.99	2022-03-30 02:06:11.473565+00
16926	122	2	1135	4.99	2022-03-10 05:15:27.566485+00
16931	124	2	1130	5.99	2022-03-04 04:33:58.876398+00
16933	126	1	9	4.99	2022-03-31 08:32:44.732715+00
16941	130	1	746	2.99	2022-03-24 06:52:02.916278+00
16944	131	2	944	7.99	2022-03-22 22:45:35.575457+00
16945	133	1	275	6.99	2022-03-08 21:34:56.275039+00
16947	134	1	366	3.99	2022-03-19 15:20:43.130042+00
16951	135	1	78	5.99	2022-03-13 18:21:03.680604+00
16953	136	2	1150	2.99	2022-03-22 13:59:40.011542+00
16957	141	2	930	2.99	2022-03-27 16:01:13.641185+00
16962	143	1	312	2.99	2022-03-04 19:01:19.628017+00
16967	146	1	1073	4.99	2022-03-24 08:35:18.010853+00
16969	147	1	509	0.99	2022-03-23 02:57:50.168823+00
16971	149	1	764	4.99	2022-03-26 20:11:58.207576+00
16987	158	2	245	4.99	2022-03-21 05:59:32.161188+00
16991	159	1	598	0.99	2022-03-06 21:23:11.322994+00
16992	159	1	832	3.99	2022-03-23 07:44:19.260686+00
16996	161	2	539	0.99	2022-03-28 06:53:02.266545+00
16998	161	1	1003	0.99	2022-03-18 00:33:20.597991+00
17005	167	1	280	2.99	2022-03-07 10:16:38.160826+00
17010	169	2	527	3.99	2022-03-25 23:51:38.650098+00
17011	169	1	1087	4.99	2022-03-13 00:24:51.506373+00
17012	170	1	211	2.99	2022-03-19 17:53:02.475675+00
17017	172	1	685	6.99	2022-03-16 14:43:21.360721+00
17020	173	1	628	4.99	2022-03-18 04:03:05.750346+00
17024	176	2	380	6.99	2022-03-06 21:32:53.751198+00
17026	176	1	663	1.99	2022-03-14 12:34:38.554966+00
17048	191	1	1134	2.99	2022-03-25 23:55:41.987273+00
17049	191	2	1152	4.99	2022-03-24 07:49:15.892421+00
17054	194	2	677	7.99	2022-03-08 09:12:26.681088+00
17055	196	2	106	11.99	2022-03-18 18:50:39.243747+00
17056	196	2	178	5.99	2022-03-18 22:15:38.844651+00
17058	196	1	1053	1.99	2022-03-26 03:36:18.072843+00
17066	197	1	918	0.99	2022-03-09 03:23:42.48336+00
17067	198	1	357	0.99	2022-03-31 19:52:36.445623+00
17075	201	1	670	6.99	2022-03-25 19:22:57.533403+00
17079	209	2	1143	2.99	2022-03-22 20:44:16.113475+00
17083	214	1	242	1.99	2022-03-29 09:12:42.811524+00
17086	214	2	1093	2.99	2022-03-26 11:26:55.444414+00
17087	214	2	1112	0.99	2022-03-09 12:38:45.724851+00
17092	217	2	1141	8.99	2022-03-04 17:22:50.544553+00
17108	228	2	1070	0.99	2022-03-26 02:10:59.783047+00
17109	230	1	32	0.99	2022-03-28 11:25:20.547905+00
17114	232	1	28	4.99	2022-03-04 08:32:44.606615+00
17120	236	2	344	2.99	2022-03-25 11:43:44.324852+00
17143	245	2	79	4.99	2022-03-05 10:05:40.190243+00
17149	246	1	124	6.99	2022-03-27 20:53:30.947237+00
17150	246	2	421	8.99	2022-03-13 09:01:34.964613+00
17160	249	2	400	2.99	2022-03-14 07:28:42.628759+00
17163	250	1	61	5.99	2022-03-24 13:17:05.619553+00
17171	251	2	1069	3.99	2022-03-23 15:44:20.719608+00
17177	253	1	648	0.99	2022-03-09 20:59:10.270914+00
17179	254	1	183	2.99	2022-03-19 12:12:35.042768+00
17186	257	2	139	2.99	2022-03-08 20:32:52.675685+00
17193	261	1	12	4.99	2022-03-07 21:51:22.766968+00
17197	262	2	984	4.99	2022-03-25 14:38:41.492119+00
17207	268	1	1394	2.99	2022-03-20 05:23:29.175051+00
17214	268	1	3361	1.99	2022-03-11 21:39:15.655756+00
17215	269	1	1334	3.99	2022-03-05 04:00:00.312689+00
17220	270	1	2115	3.99	2022-03-20 16:34:06.395843+00
17229	273	1	2301	1.99	2022-03-29 15:20:03.774651+00
17233	275	2	1797	3.99	2022-03-18 08:13:39.859449+00
17234	275	2	2414	0.99	2022-03-08 00:57:53.393662+00
17238	276	2	2763	4.99	2022-03-18 04:58:18.461825+00
17240	277	1	1331	2.99	2022-03-04 20:13:13.597678+00
17252	279	1	2147	4.99	2022-03-17 15:00:32.849849+00
17254	279	1	3374	2.99	2022-03-05 07:49:48.010553+00
17265	283	1	1749	0.99	2022-03-11 13:35:39.138744+00
17273	285	2	1161	7.99	2022-03-05 14:04:43.589877+00
17279	287	2	1642	2.99	2022-03-11 17:13:15.710909+00
17294	291	1	1191	2.99	2022-03-12 13:24:49.800801+00
17309	294	2	3330	2.99	2022-03-31 13:49:25.35692+00
17325	297	1	2260	2.99	2022-03-20 00:43:42.732081+00
17326	297	2	2339	4.99	2022-03-14 14:57:43.601131+00
17330	298	2	3400	4.99	2022-03-29 14:39:00.174789+00
17336	299	2	3223	2.99	2022-03-21 02:14:25.353438+00
17346	303	1	3077	3.99	2022-03-24 08:34:36.700608+00
17348	304	1	1414	6.99	2022-03-14 15:04:30.343885+00
17349	304	2	1525	4.99	2022-03-15 02:21:38.694116+00
17353	305	2	1884	0.99	2022-03-01 05:30:12.532878+00
17364	308	1	2037	0.99	2022-03-28 17:16:11.506259+00
17375	310	2	1918	3.99	2022-03-25 01:54:13.281354+00
17377	310	1	2480	5.99	2022-03-08 06:05:09.900362+00
17378	310	1	2618	2.99	2022-03-11 23:08:44.108839+00
17383	312	2	3457	3.99	2022-03-29 19:32:06.641204+00
17387	314	1	1598	3.99	2022-03-19 03:23:40.176695+00
17392	316	1	2032	4.99	2022-03-19 08:33:23.825+00
17405	319	1	1892	4.99	2022-03-02 00:05:50.288149+00
17406	319	2	2021	3.99	2022-03-05 11:31:58.431289+00
17413	320	1	2216	4.99	2022-03-04 19:54:39.687928+00
17419	322	2	2481	4.99	2022-03-01 07:55:40.949922+00
17425	323	2	1786	2.99	2022-03-19 08:23:25.380173+00
17437	327	2	1577	3.99	2022-03-20 04:25:43.085066+00
17439	327	1	2273	4.99	2022-03-08 08:16:32.37992+00
17442	328	2	1670	2.99	2022-03-26 14:10:22.302103+00
17448	329	1	2010	5.99	2022-03-08 12:24:34.22028+00
17456	330	1	1219	6.99	2022-03-13 18:35:18.111862+00
17480	337	2	1969	4.99	2022-03-21 02:53:57.998127+00
17501	340	1	3455	2.99	2022-03-21 20:52:26.795257+00
17506	341	2	2829	2.99	2022-03-30 02:05:08.624028+00
17516	343	2	2461	6.99	2022-03-25 09:36:24.594875+00
17528	346	1	3421	2.99	2022-03-26 09:34:01.318376+00
17545	351	2	1792	5.99	2022-03-18 09:52:24.204019+00
17561	355	1	1612	2.99	2022-03-04 10:44:31.522755+00
17568	357	2	2153	6.99	2022-03-21 19:43:59.788871+00
17572	358	1	2721	2.99	2022-03-03 02:15:42.803022+00
17576	359	2	1770	1.99	2022-03-12 09:13:38.907874+00
17581	360	2	2541	3.99	2022-03-29 09:30:23.70957+00
17583	361	2	2353	4.99	2022-03-14 00:44:23.777393+00
17584	361	2	2558	1.99	2022-03-20 03:34:12.372075+00
17593	363	2	1569	4.99	2022-03-12 16:43:05.578319+00
17594	363	1	1847	4.99	2022-03-28 07:10:07.096383+00
17598	364	2	2442	2.99	2022-03-24 20:30:08.81509+00
17600	364	2	2857	4.99	2022-03-30 01:26:40.031941+00
17609	367	1	3078	0.99	2022-03-30 01:32:41.575237+00
17621	371	2	1675	5.99	2022-03-11 21:08:31.897467+00
17624	371	2	3396	0.99	2022-03-12 06:51:11.306257+00
17641	377	2	3086	0.99	2022-03-24 18:54:22.586384+00
17644	378	2	1623	4.99	2022-03-31 03:53:00.632165+00
17647	378	2	2713	4.99	2022-03-04 12:49:33.367613+00
17652	380	1	1984	2.99	2022-03-20 03:31:18.661622+00
17653	380	1	2018	3.99	2022-03-17 22:54:06.963142+00
17657	380	2	3099	1.99	2022-03-06 17:36:02.98082+00
17659	381	1	1402	3.99	2022-03-11 19:48:36.396648+00
17663	381	2	3425	2.99	2022-03-28 00:43:21.748514+00
17664	382	1	2389	0.99	2022-03-29 16:47:58.245684+00
17670	383	2	2228	2.99	2022-03-09 23:27:50.509452+00
17672	383	2	2318	2.99	2022-03-01 09:45:27.408384+00
17676	384	2	2020	0.99	2022-03-04 02:40:17.212056+00
17678	384	2	2510	5.99	2022-03-14 13:01:00.549263+00
17679	384	2	2935	3.99	2022-03-17 12:28:07.449793+00
17682	385	1	1746	2.99	2022-03-11 16:59:06.539439+00
17683	385	1	1937	0.99	2022-03-28 13:57:31.734596+00
17689	386	1	3351	2.99	2022-03-27 15:41:58.552431+00
17690	387	1	1464	0.99	2022-03-28 18:37:52.212391+00
17695	387	2	3378	4.99	2022-03-29 02:56:09.500735+00
17700	388	2	3159	7.99	2022-03-24 12:38:36.09395+00
17701	389	1	1763	4.99	2022-03-22 18:57:45.900329+00
17706	390	2	1893	2.99	2022-03-28 18:43:05.429699+00
17707	390	1	2330	7.99	2022-03-04 02:12:21.378543+00
17712	391	1	2690	2.99	2022-03-27 04:55:30.37949+00
17721	393	1	2319	4.99	2022-03-19 05:53:49.584711+00
17741	400	1	1917	3.99	2022-03-18 11:58:23.590943+00
17743	402	2	1194	4.99	2022-03-19 10:13:54.280132+00
17748	403	2	2488	3.99	2022-03-30 19:37:11.820273+00
17751	403	1	3356	5.99	2022-03-27 14:44:47.173719+00
17772	408	1	2564	2.99	2022-03-07 07:56:17.853812+00
17776	410	1	1514	2.99	2022-03-09 12:08:17.042843+00
17779	410	2	2400	5.99	2022-03-04 23:21:57.030077+00
17785	412	1	3292	2.99	2022-03-27 09:44:43.70307+00
17791	415	2	1867	4.99	2022-03-05 11:39:33.669228+00
17793	416	2	1158	2.99	2022-03-21 21:41:09.801467+00
17795	416	2	1553	0.99	2022-03-24 17:20:02.129432+00
17796	416	2	1596	2.99	2022-03-01 08:07:54.706365+00
17803	420	2	2672	3.99	2022-03-21 18:36:58.309865+00
17805	420	1	2726	0.99	2022-03-13 17:48:37.416102+00
17810	422	1	1897	4.99	2022-03-26 09:08:53.495269+00
17816	423	2	2758	6.99	2022-03-16 06:49:36.339137+00
17826	426	1	3243	0.99	2022-03-08 16:35:57.328742+00
17827	427	1	1342	5.99	2022-03-23 14:55:54.805565+00
17829	427	1	1648	5.99	2022-03-21 21:39:03.18059+00
17830	427	1	1857	1.99	2022-03-15 22:53:50.764438+00
17843	430	1	1538	2.99	2022-03-09 05:08:53.241232+00
17853	431	2	3369	8.99	2022-03-01 12:56:54.51832+00
17855	432	2	1597	2.99	2022-03-08 18:03:14.474626+00
17856	432	2	3194	4.99	2022-03-11 18:02:25.356226+00
17860	434	1	2430	3.99	2022-03-28 11:30:31.343707+00
17866	436	1	2291	9.99	2022-03-02 09:34:07.677821+00
17875	438	2	3368	0.99	2022-03-15 13:00:22.663988+00
17883	441	2	2328	4.99	2022-03-14 15:55:48.682341+00
17892	444	1	2551	4.99	2022-03-05 13:48:15.917921+00
17896	446	2	2335	3.99	2022-03-02 05:02:41.289771+00
17897	446	2	2520	6.99	2022-03-06 20:32:25.459017+00
17923	451	1	2671	1.99	2022-03-26 22:35:48.710488+00
17928	452	1	1512	5.99	2022-03-30 08:54:18.497261+00
17935	453	1	2853	7.99	2022-03-29 11:34:03.969864+00
17949	455	1	1906	2.99	2022-03-01 10:37:53.63755+00
17964	457	1	2811	0.99	2022-03-19 16:51:05.780301+00
17970	459	2	1977	2.99	2022-03-03 05:38:56.866137+00
17973	459	2	3041	4.99	2022-03-29 19:50:15.834068+00
17978	461	2	3319	4.99	2022-03-03 10:43:27.415208+00
17983	463	2	2527	4.99	2022-03-28 19:40:05.336052+00
17989	465	1	2079	4.99	2022-03-01 00:25:53.221225+00
17994	466	1	3022	3.99	2022-03-30 10:17:36.491941+00
17995	466	2	3237	4.99	2022-03-23 07:12:35.240074+00
17997	467	1	1737	8.99	2022-03-11 19:24:04.538874+00
18000	467	1	3250	6.99	2022-03-17 20:59:15.741097+00
18001	468	2	1229	2.99	2022-03-15 06:15:24.924038+00
18015	471	2	2350	4.99	2022-03-24 06:43:48.569+00
18025	473	2	2553	4.99	2022-03-10 20:03:17.520467+00
18026	473	2	2748	4.99	2022-03-27 17:33:36.256684+00
18027	474	1	1758	8.99	2022-03-21 05:31:41.924161+00
18028	474	2	2944	7.99	2022-03-13 03:33:48.851775+00
18033	477	1	1714	6.99	2022-03-08 07:28:52.55903+00
18035	477	1	2306	10.99	2022-03-09 09:33:32.699519+00
18039	478	1	2529	6.99	2022-03-10 02:34:30.730121+00
18044	479	2	1947	3.99	2022-03-06 03:45:42.028992+00
18047	479	2	2376	2.99	2022-03-16 18:24:34.140559+00
18064	485	2	1684	2.99	2022-03-16 00:32:46.06595+00
18066	486	1	2036	4.99	2022-03-13 07:24:38.1022+00
18071	488	2	1655	3.99	2022-03-19 23:49:39.102436+00
18110	499	2	1526	4.99	2022-03-02 04:48:17.263174+00
18115	500	2	2189	3.99	2022-03-06 04:48:29.116171+00
18130	505	1	2773	7.99	2022-03-24 19:31:07.322734+00
18132	506	1	1446	6.99	2022-03-30 17:52:23.418403+00
18142	509	2	2919	4.99	2022-03-07 23:39:05.308401+00
18146	510	1	2729	8.99	2022-03-18 16:22:12.292595+00
18147	510	2	2806	0.99	2022-03-28 22:05:48.225922+00
18158	513	1	1607	2.99	2022-03-20 03:50:29.713477+00
18162	514	1	2002	3.99	2022-03-03 08:57:55.3678+00
18165	514	2	3084	2.99	2022-03-03 17:46:33.680125+00
18174	516	1	1200	1.99	2022-03-17 17:15:10.017799+00
18183	517	1	3113	0.99	2022-03-28 18:25:31.893429+00
18188	519	2	2997	5.99	2022-03-06 11:20:44.550966+00
18189	520	1	1411	0.99	2022-03-25 16:47:20.42786+00
18190	520	2	2174	6.99	2022-03-10 15:59:32.791733+00
18195	522	2	3102	8.99	2022-03-24 20:05:43.110961+00
18203	524	2	1651	4.99	2022-03-24 14:00:04.255876+00
18205	525	2	1772	2.99	2022-03-18 03:30:18.81508+00
18210	526	1	1981	2.99	2022-03-09 15:03:32.650047+00
18213	526	2	2932	6.99	2022-03-08 12:25:31.877405+00
18217	527	2	2496	0.99	2022-03-01 16:01:03.093403+00
18227	531	2	2972	2.99	2022-03-28 20:59:05.312045+00
18230	533	1	1421	5.99	2022-03-20 19:06:02.777374+00
18234	533	2	2770	6.99	2022-03-27 05:35:57.86723+00
18247	537	2	2184	2.99	2022-03-17 11:00:27.159072+00
18252	538	1	2682	4.99	2022-03-29 07:46:15.593806+00
18253	538	2	3189	2.99	2022-03-21 04:37:44.867437+00
18263	541	1	2708	6.99	2022-03-14 02:58:53.676888+00
18264	542	1	2610	4.99	2022-03-11 14:15:54.104433+00
18266	543	2	1720	4.99	2022-03-14 22:42:03.576156+00
18270	543	2	3467	5.99	2022-03-16 23:44:06.756029+00
18286	550	1	1863	3.99	2022-03-15 23:11:18.540901+00
18287	550	2	1883	4.99	2022-03-06 17:31:26.97118+00
18290	550	1	3272	10.99	2022-03-15 21:57:02.000827+00
18294	552	2	3397	4.99	2022-03-04 02:45:56.454001+00
18302	555	2	3232	1.99	2022-03-31 23:08:31.895209+00
18313	558	2	2544	4.99	2022-03-14 01:04:43.866791+00
18326	561	1	2357	5.99	2022-03-24 17:03:44.150895+00
18329	561	1	3160	4.99	2022-03-20 04:43:06.235275+00
18330	561	1	3427	0.99	2022-03-22 07:37:35.569232+00
18333	562	1	2746	3.99	2022-03-13 13:01:01.567684+00
18336	563	2	2573	0.99	2022-03-05 06:06:55.583106+00
18337	564	2	1705	2.99	2022-03-27 07:54:38.575881+00
18340	565	1	3300	5.99	2022-03-28 01:41:41.780563+00
18341	566	1	1635	5.99	2022-03-10 08:36:25.171815+00
18346	567	1	3010	2.99	2022-03-27 04:35:02.411649+00
18347	568	2	1658	4.99	2022-03-07 21:17:06.54085+00
18349	568	2	2668	0.99	2022-03-23 10:24:00.860407+00
18360	570	2	3138	2.99	2022-03-11 14:57:04.235561+00
18372	573	1	2995	1.99	2022-03-07 00:57:31.781831+00
18373	573	1	3295	7.99	2022-03-03 08:55:59.666093+00
18376	574	1	1817	0.99	2022-03-27 14:47:52.462661+00
18383	576	2	1742	2.99	2022-03-20 19:44:49.35313+00
18388	576	2	3226	6.99	2022-03-24 19:20:46.432733+00
18389	577	2	2399	3.99	2022-03-24 23:49:56.862968+00
18396	579	1	2522	3.99	2022-03-31 21:00:18.015002+00
18397	579	1	3111	2.99	2022-03-12 13:06:56.943181+00
18400	581	2	2101	2.99	2022-03-18 09:03:16.284311+00
18406	583	1	2429	9.99	2022-03-16 22:42:14.467296+00
18409	583	2	2879	3.99	2022-03-15 13:10:42.72005+00
18411	584	2	1436	3.99	2022-03-03 11:36:53.983163+00
18416	585	1	2930	3.99	2022-03-14 14:44:23.851292+00
18428	589	1	1439	4.99	2022-03-14 19:08:23.623874+00
18432	589	1	2979	2.99	2022-03-29 08:00:58.038176+00
18438	591	1	1418	0.99	2022-03-22 23:42:17.470773+00
18450	594	2	1537	5.99	2022-03-03 18:10:12.734309+00
18453	594	1	2276	6.99	2022-03-06 12:18:37.71911+00
18455	594	2	3302	1.99	2022-03-14 01:05:01.666188+00
18480	204	2	2186	2.99	2022-03-21 08:37:15.400967+00
18483	205	1	1357	4.99	2022-03-01 06:38:30.893165+00
18484	205	1	1767	0.99	2022-03-19 17:49:17.904002+00
18490	208	1	1805	0.99	2022-03-25 08:43:30.117515+00
18502	2	1	2128	2.99	2022-03-23 03:59:49.760866+00
18504	3	1	1726	6.99	2022-03-25 13:05:22.212674+00
18507	4	1	1297	4.99	2022-03-24 14:13:45.215086+00
18522	7	2	1810	0.99	2022-03-31 12:10:28.340308+00
18528	8	1	2095	5.99	2022-03-10 15:01:16.079243+00
18543	12	2	2623	4.99	2022-03-06 00:22:24.597653+00
18546	13	1	1933	2.99	2022-03-23 21:32:29.981511+00
18555	16	1	1944	7.99	2022-03-21 14:56:27.566146+00
18557	16	2	3348	0.99	2022-03-24 08:55:43.198607+00
18568	20	2	1558	0.99	2022-03-23 10:27:15.35253+00
18576	21	1	3212	10.99	2022-03-06 06:31:21.624432+00
18581	23	1	3055	4.99	2022-03-11 10:04:53.369566+00
18583	24	1	1716	2.99	2022-03-03 14:02:41.950216+00
18588	25	1	1338	4.99	2022-03-10 22:33:04.055818+00
18589	25	1	1365	2.99	2022-03-31 07:24:51.854279+00
18594	26	1	1440	5.99	2022-03-09 13:46:33.764288+00
18595	26	2	1706	4.99	2022-03-24 14:42:02.619273+00
18599	26	1	2532	4.99	2022-03-12 22:23:34.276746+00
18602	27	2	1480	4.99	2022-03-12 13:46:48.053386+00
18610	28	1	1543	4.99	2022-03-30 11:38:11.702169+00
18611	28	2	2299	3.99	2022-03-20 02:07:10.467701+00
18618	29	2	2801	2.99	2022-03-02 04:27:54.216091+00
18621	30	2	1874	1.99	2022-03-09 21:11:24.031387+00
